DOI,DOI_links
10.1016/j.fuel.2022.126450,http://dx.doi.org/10.1016/j.fuel.2022.126450
10.1007/s10854-022-09552-4,http://dx.doi.org/10.1007/s10854-022-09552-4
10.20517/energymater.2022.84,http://dx.doi.org/10.20517/energymater.2022.84
10.1007/s12274-022-5059-y,http://dx.doi.org/10.1007/s12274-022-5059-y
10.1007/s12274-022-5057-0,http://dx.doi.org/10.1007/s12274-022-5057-0
10.1007/s12274-022-5021-z,http://dx.doi.org/10.1007/s12274-022-5021-z
10.1007/s12274-022-4903-4,http://dx.doi.org/10.1007/s12274-022-4903-4
10.1007/s12274-022-4929-7,http://dx.doi.org/10.1007/s12274-022-4929-7
10.1007/s12274-022-4966-2,http://dx.doi.org/10.1007/s12274-022-4966-2
10.1002/cctc.202201469,http://dx.doi.org/10.1002/cctc.202201469
10.1016/j.cej.2022.140679,http://dx.doi.org/10.1016/j.cej.2022.140679
10.1002/anie.202219136,http://dx.doi.org/10.1002/anie.202219136
10.1016/j.cej.2022.140539,http://dx.doi.org/10.1016/j.cej.2022.140539
10.1021/acsami.2c18154,http://dx.doi.org/10.1021/acsami.2c18154
10.1021/acsami.2c14951,http://dx.doi.org/10.1021/acsami.2c14951
10.1016/j.cej.2022.140680,http://dx.doi.org/10.1016/j.cej.2022.140680
10.1016/j.jcis.2023.01.140,http://dx.doi.org/10.1016/j.jcis.2023.01.140
10.1039/d2qi02564g,http://dx.doi.org/10.1039/d2qi02564g
10.1016/j.cej.2023.141649,http://dx.doi.org/10.1016/j.cej.2023.141649
10.1007/s12274-023-5424-x,http://dx.doi.org/10.1007/s12274-023-5424-x
10.1021/acsami.2c19640,http://dx.doi.org/10.1021/acsami.2c19640
10.1021/acsmaterialslett.2c01089,http://dx.doi.org/10.1021/acsmaterialslett.2c01089
10.1021/acsaem.2c03360,http://dx.doi.org/10.1021/acsaem.2c03360
10.1016/j.ensm.2023.01.049,http://dx.doi.org/10.1016/j.ensm.2023.01.049
10.1155/2023/1351959,http://dx.doi.org/10.1155/2023/1351959
10.1155/2023/6327620,http://dx.doi.org/10.1155/2023/6327620
10.1039/d2nr06372g,http://dx.doi.org/10.1039/d2nr06372g
10.1016/j.cej.2023.141662,http://dx.doi.org/10.1016/j.cej.2023.141662
10.1002/aenm.202203729,http://dx.doi.org/10.1002/aenm.202203729
10.1002/adfm.202211088,http://dx.doi.org/10.1002/adfm.202211088
10.1002/aenm.202203790,http://dx.doi.org/10.1002/aenm.202203790
10.1016/j.cclet.2022.04.008,http://dx.doi.org/10.1016/j.cclet.2022.04.008
10.1039/d3cc00107e,http://dx.doi.org/10.1039/d3cc00107e
10.1007/s12274-022-5261-y,http://dx.doi.org/10.1007/s12274-022-5261-y
10.1016/j.jallcom.2023.169068,http://dx.doi.org/10.1016/j.jallcom.2023.169068
10.1002/batt.202300010,http://dx.doi.org/10.1002/batt.202300010
10.1038/s41467-023-36386-3,http://dx.doi.org/10.1038/s41467-023-36386-3
10.1002/eem2.12578,http://dx.doi.org/10.1002/eem2.12578
10.1002/anie.202300125,http://dx.doi.org/10.1002/anie.202300125
10.1039/d2cc06413h,http://dx.doi.org/10.1039/d2cc06413h
10.1007/s10971-023-06053-6,http://dx.doi.org/10.1007/s10971-023-06053-6
10.1016/j.nanoen.2023.108242,http://dx.doi.org/10.1016/j.nanoen.2023.108242
10.1093/nsr/nwac281,http://dx.doi.org/10.1093/nsr/nwac281
10.1002/eom2.12328,http://dx.doi.org/10.1002/eom2.12328
10.1007/s12274-023-5409-4,http://dx.doi.org/10.1007/s12274-023-5409-4
10.1002/sstr.202200340,http://dx.doi.org/10.1002/sstr.202200340
10.1021/acs.jpclett.2c03835,http://dx.doi.org/10.1021/acs.jpclett.2c03835
10.1016/j.jpowsour.2023.232782,http://dx.doi.org/10.1016/j.jpowsour.2023.232782
10.1016/j.cclet.2022.05.039,http://dx.doi.org/10.1016/j.cclet.2022.05.039
10.1016/j.chempr.2022.10.028,http://dx.doi.org/10.1016/j.chempr.2022.10.028
10.1016/j.jallcom.2023.169144,http://dx.doi.org/10.1016/j.jallcom.2023.169144
10.1016/j.cej.2023.141678,http://dx.doi.org/10.1016/j.cej.2023.141678
10.1016/j.cep.2023.109310,http://dx.doi.org/10.1016/j.cep.2023.109310
10.1016/j.colsurfa.2023.130991,http://dx.doi.org/10.1016/j.colsurfa.2023.130991
10.1021/acsenergylett.2c02735,http://dx.doi.org/10.1021/acsenergylett.2c02735
10.1021/acsanm.2c04836,http://dx.doi.org/10.1021/acsanm.2c04836
10.1021/acsenergylett.2c02455,http://dx.doi.org/10.1021/acsenergylett.2c02455
10.1007/s11814-022-1353-3,http://dx.doi.org/10.1007/s11814-022-1353-3
10.1016/j.jcis.2023.02.028,http://dx.doi.org/10.1016/j.jcis.2023.02.028
10.1016/j.ceramint.2022.11.199,http://dx.doi.org/10.1016/j.ceramint.2022.11.199
10.1016/j.est.2023.106857,http://dx.doi.org/10.1016/j.est.2023.106857
10.1016/j.mtchem.2023.101384,http://dx.doi.org/10.1016/j.mtchem.2023.101384
10.1007/s12274-023-5469-5,http://dx.doi.org/10.1007/s12274-023-5469-5
10.1007/s10008-023-05417-w,http://dx.doi.org/10.1007/s10008-023-05417-w
10.1016/j.cej.2023.141824,http://dx.doi.org/10.1016/j.cej.2023.141824
10.1016/j.cclet.2022.05.054,http://dx.doi.org/10.1016/j.cclet.2022.05.054
10.1002/adfm.202213416,http://dx.doi.org/10.1002/adfm.202213416
10.1002/adfm.202211597,http://dx.doi.org/10.1002/adfm.202211597
10.1016/j.mtener.2023.101254,http://dx.doi.org/10.1016/j.mtener.2023.101254
10.1021/acsaem.2c03754,http://dx.doi.org/10.1021/acsaem.2c03754
10.1021/acs.nanolett.2c03433,http://dx.doi.org/10.1021/acs.nanolett.2c03433
10.1021/acsaem.2c03838,http://dx.doi.org/10.1021/acsaem.2c03838
10.1016/j.memsci.2023.121453,http://dx.doi.org/10.1016/j.memsci.2023.121453
10.1016/j.ijhydene.2022.11.228,http://dx.doi.org/10.1016/j.ijhydene.2022.11.228
10.1016/j.cej.2023.141868,http://dx.doi.org/10.1016/j.cej.2023.141868
10.1016/j.materresbull.2023.112179,http://dx.doi.org/10.1016/j.materresbull.2023.112179
10.1002/eem2.12464,http://dx.doi.org/10.1002/eem2.12464
10.1002/eem2.12423,http://dx.doi.org/10.1002/eem2.12423
10.1002/batt.202200526,http://dx.doi.org/10.1002/batt.202200526
10.1039/d2ta09851b,http://dx.doi.org/10.1039/d2ta09851b
10.1007/s12598-022-02173-0,http://dx.doi.org/10.1007/s12598-022-02173-0
10.1021/acsomega.2c08143,http://dx.doi.org/10.1021/acsomega.2c08143
10.1007/s13632-023-00932-8,http://dx.doi.org/10.1007/s13632-023-00932-8
10.1021/acsanm.2c05107,http://dx.doi.org/10.1021/acsanm.2c05107
10.1016/j.jechem.2022.12.045,http://dx.doi.org/10.1016/j.jechem.2022.12.045
10.1002/smll.202300130,http://dx.doi.org/10.1002/smll.202300130
10.1016/j.jechem.2022.12.050,http://dx.doi.org/10.1016/j.jechem.2022.12.050
10.1016/j.joule.2023.01.011,http://dx.doi.org/10.1016/j.joule.2023.01.011
10.1002/anie.202216290,http://dx.doi.org/10.1002/anie.202216290
10.3866/PKU.WHXB202205045,http://dx.doi.org/10.3866/PKU.WHXB202205045
10.1016/j.xcrp.2022.101242,http://dx.doi.org/10.1016/j.xcrp.2022.101242
10.1016/j.joule.2023.01.010,http://dx.doi.org/10.1016/j.joule.2023.01.010
10.1016/j.cej.2022.140512,http://dx.doi.org/10.1016/j.cej.2022.140512
10.1039/d2dt04119g,http://dx.doi.org/10.1039/d2dt04119g
10.1021/acs.nanolett.2c04410,http://dx.doi.org/10.1021/acs.nanolett.2c04410
10.1016/j.cej.2023.141850,http://dx.doi.org/10.1016/j.cej.2023.141850
10.1002/anie.202218717,http://dx.doi.org/10.1002/anie.202218717
10.1002/slct.202203929,http://dx.doi.org/10.1002/slct.202203929
10.1016/j.apcatb.2023.122469,http://dx.doi.org/10.1016/j.apcatb.2023.122469
10.1002/adma.202209980,http://dx.doi.org/10.1002/adma.202209980
10.1021/acsami.2c20701,http://dx.doi.org/10.1021/acsami.2c20701
10.1021/acsaem.2c03055,http://dx.doi.org/10.1021/acsaem.2c03055
10.1016/j.apsusc.2023.156725,http://dx.doi.org/10.1016/j.apsusc.2023.156725
10.1002/anie.202217833,http://dx.doi.org/10.1002/anie.202217833
10.1016/j.ensm.2023.02.010,http://dx.doi.org/10.1016/j.ensm.2023.02.010
10.1016/j.coco.2023.101524,http://dx.doi.org/10.1016/j.coco.2023.101524
10.1016/j.cej.2023.141865,http://dx.doi.org/10.1016/j.cej.2023.141865
10.1039/d2re00578f,http://dx.doi.org/10.1039/d2re00578f
10.1016/j.cej.2023.141902,http://dx.doi.org/10.1016/j.cej.2023.141902
10.1016/j.cej.2023.141900,http://dx.doi.org/10.1016/j.cej.2023.141900
10.1016/j.jallcom.2023.169271,http://dx.doi.org/10.1016/j.jallcom.2023.169271
10.1016/j.electacta.2023.142057,http://dx.doi.org/10.1016/j.electacta.2023.142057
10.1016/j.jcis.2023.02.074,http://dx.doi.org/10.1016/j.jcis.2023.02.074
10.1016/j.cej.2023.141707,http://dx.doi.org/10.1016/j.cej.2023.141707
10.1088/1361-6528/aca1cd,http://dx.doi.org/10.1088/1361-6528/aca1cd
10.1016/j.jpowsour.2023.232845,http://dx.doi.org/10.1016/j.jpowsour.2023.232845
10.1002/smll.202207096,http://dx.doi.org/10.1002/smll.202207096
10.1039/d2qi02669d,http://dx.doi.org/10.1039/d2qi02669d
10.1021/acssuschemeng.2c06607,http://dx.doi.org/10.1021/acssuschemeng.2c06607
10.1016/j.cej.2023.141790,http://dx.doi.org/10.1016/j.cej.2023.141790
10.1016/j.seppur.2023.123413,http://dx.doi.org/10.1016/j.seppur.2023.123413
10.1016/j.ensm.2023.02.018,http://dx.doi.org/10.1016/j.ensm.2023.02.018
10.1016/j.jcis.2023.01.088,http://dx.doi.org/10.1016/j.jcis.2023.01.088
10.1016/j.jallcom.2023.169324,http://dx.doi.org/10.1016/j.jallcom.2023.169324
10.1039/d2ra07745k,http://dx.doi.org/10.1039/d2ra07745k
10.1021/jacs.2c13540,http://dx.doi.org/10.1021/jacs.2c13540
10.1021/acssuschemeng.2c05305,http://dx.doi.org/10.1021/acssuschemeng.2c05305
10.1039/d2ee03952d,http://dx.doi.org/10.1039/d2ee03952d
10.1016/j.jcis.2023.02.061,http://dx.doi.org/10.1016/j.jcis.2023.02.061
10.1016/j.jechem.2023.01.047,http://dx.doi.org/10.1016/j.jechem.2023.01.047
10.1039/d2ta09913f,http://dx.doi.org/10.1039/d2ta09913f
10.1021/acssuschemeng.2c06661,http://dx.doi.org/10.1021/acssuschemeng.2c06661
10.1002/eem2.12480,http://dx.doi.org/10.1002/eem2.12480
10.1002/adfm.202213897,http://dx.doi.org/10.1002/adfm.202213897
10.1016/j.cej.2023.141843,http://dx.doi.org/10.1016/j.cej.2023.141843
10.1039/d3se00051f,http://dx.doi.org/10.1039/d3se00051f
10.1021/acsami.2c19713,http://dx.doi.org/10.1021/acsami.2c19713
10.1016/j.jpowsour.2023.232854,http://dx.doi.org/10.1016/j.jpowsour.2023.232854
10.1016/j.jallcom.2023.169366,http://dx.doi.org/10.1016/j.jallcom.2023.169366
10.1002/batt.202200478,http://dx.doi.org/10.1002/batt.202200478
10.1002/adfm.202213882,http://dx.doi.org/10.1002/adfm.202213882
10.1002/adfm.202214033,http://dx.doi.org/10.1002/adfm.202214033
10.1002/cssc.202202305,http://dx.doi.org/10.1002/cssc.202202305
10.1039/d3ta00094j,http://dx.doi.org/10.1039/d3ta00094j
10.1039/d3nr00082f,http://dx.doi.org/10.1039/d3nr00082f
10.1016/S1872-2067(22)64198-6,http://dx.doi.org/10.1016/S1872-2067(22)64198-6
10.1002/advs.202207329,http://dx.doi.org/10.1002/advs.202207329
10.1039/d2nr07282c,http://dx.doi.org/10.1039/d2nr07282c
10.1016/j.jpowsour.2023.232863,http://dx.doi.org/10.1016/j.jpowsour.2023.232863
10.1016/j.coelec.2023.101229,http://dx.doi.org/10.1016/j.coelec.2023.101229
10.1016/j.electacta.2023.142075,http://dx.doi.org/10.1016/j.electacta.2023.142075
10.1016/j.jpowsour.2023.232855,http://dx.doi.org/10.1016/j.jpowsour.2023.232855
10.1002/smtd.202201572,http://dx.doi.org/10.1002/smtd.202201572
10.1002/aenm.202300283,http://dx.doi.org/10.1002/aenm.202300283
10.1007/s11581-023-04916-0,http://dx.doi.org/10.1007/s11581-023-04916-0
10.1039/d2qi02756a,http://dx.doi.org/10.1039/d2qi02756a
10.1016/j.jpowsour.2023.232865,http://dx.doi.org/10.1016/j.jpowsour.2023.232865
10.1016/j.coelec.2023.101230,http://dx.doi.org/10.1016/j.coelec.2023.101230
10.1021/acsaem.2c03787,http://dx.doi.org/10.1021/acsaem.2c03787
10.1021/acsami.3c00168,http://dx.doi.org/10.1021/acsami.3c00168
10.1021/acsenergylett.3c00154,http://dx.doi.org/10.1021/acsenergylett.3c00154
10.1021/acs.jpclett.3c00150,http://dx.doi.org/10.1021/acs.jpclett.3c00150
10.1021/acs.jpclett.3c001502378J,http://dx.doi.org/10.1021/acs.jpclett.3c001502378J
10.1016/j.cej.2023.142105,http://dx.doi.org/10.1016/j.cej.2023.142105
10.1016/j.est.2023.106926,http://dx.doi.org/10.1016/j.est.2023.106926
10.1016/j.apsusc.2023.156875,http://dx.doi.org/10.1016/j.apsusc.2023.156875
10.1002/admt.202201430,http://dx.doi.org/10.1002/admt.202201430
10.1021/acs.energyfuels.2c03997,http://dx.doi.org/10.1021/acs.energyfuels.2c03997
10.1021/acsnano.2c12587,http://dx.doi.org/10.1021/acsnano.2c12587
10.1021/acsnano.2c11516,http://dx.doi.org/10.1021/acsnano.2c11516
10.1002/chem.202203787,http://dx.doi.org/10.1002/chem.202203787
10.1002/anie.202218612,http://dx.doi.org/10.1002/anie.202218612
10.1039/d3ee00045a,http://dx.doi.org/10.1039/d3ee00045a
10.1016/j.cej.2023.142148,http://dx.doi.org/10.1016/j.cej.2023.142148
10.1016/j.ensm.2023.02.020,http://dx.doi.org/10.1016/j.ensm.2023.02.020
10.1016/j.jechem.2023.01.012,http://dx.doi.org/10.1016/j.jechem.2023.01.012
10.1016/j.ensm.2023.01.036,http://dx.doi.org/10.1016/j.ensm.2023.01.036
10.1016/j.nanoen.2023.108306,http://dx.doi.org/10.1016/j.nanoen.2023.108306
10.1016/j.ijhydene.2022.11.249,http://dx.doi.org/10.1016/j.ijhydene.2022.11.249
10.1016/j.cclet.2022.06.023,http://dx.doi.org/10.1016/j.cclet.2022.06.023
10.1002/eom2.12335,http://dx.doi.org/10.1002/eom2.12335
10.1002/aenm.202204058,http://dx.doi.org/10.1002/aenm.202204058
10.3390/molecules28052147,http://dx.doi.org/10.3390/molecules28052147
10.1016/j.ensm.2023.02.030,http://dx.doi.org/10.1016/j.ensm.2023.02.030
10.1007/s10854-023-10038-0,http://dx.doi.org/10.1007/s10854-023-10038-0
10.3390/batteries9030170,http://dx.doi.org/10.3390/batteries9030170
10.1016/j.jallcom.2023.169472,http://dx.doi.org/10.1016/j.jallcom.2023.169472
10.3390/catal13030483,http://dx.doi.org/10.3390/catal13030483
10.1002/cplu.202300044,http://dx.doi.org/10.1002/cplu.202300044
10.3390/inorganics11030118,http://dx.doi.org/10.3390/inorganics11030118
10.3390/nano13061075,http://dx.doi.org/10.3390/nano13061075
10.3390/molecules28062436,http://dx.doi.org/10.3390/molecules28062436
10.3390/molecules28062721,http://dx.doi.org/10.3390/molecules28062721
10.1149/1945-7111/acc691,http://dx.doi.org/10.1149/1945-7111/acc691
10.1149/1945-7111/acc693,http://dx.doi.org/10.1149/1945-7111/acc693
10.1134/S1023193523030072,http://dx.doi.org/10.1134/S1023193523030072
10.1016/j.apsusc.2022.155876,http://dx.doi.org/10.1016/j.apsusc.2022.155876
10.1002/adma.202209948,http://dx.doi.org/10.1002/adma.202209948
10.1002/aenm.202204365,http://dx.doi.org/10.1002/aenm.202204365
10.1021/acsaem.2c04102,http://dx.doi.org/10.1021/acsaem.2c04102
10.1002/sus2.118,http://dx.doi.org/10.1002/sus2.118
10.1039/d2dt04000j,http://dx.doi.org/10.1039/d2dt04000j
10.1002/adfm.202301118,http://dx.doi.org/10.1002/adfm.202301118
10.1021/acsmaterialslett.3c00058,http://dx.doi.org/10.1021/acsmaterialslett.3c00058
10.1002/tcr.202200310,http://dx.doi.org/10.1002/tcr.202200310
10.1039/d3se00011g,http://dx.doi.org/10.1039/d3se00011g
10.1039/d2ta09875j,http://dx.doi.org/10.1039/d2ta09875j
10.1039/d3ce00053b,http://dx.doi.org/10.1039/d3ce00053b
10.1002/chem.202203500,http://dx.doi.org/10.1002/chem.202203500
10.1002/batt.202200529,http://dx.doi.org/10.1002/batt.202200529
10.1002/batt.202200570,http://dx.doi.org/10.1002/batt.202200570
10.1039/d3nr90045b,http://dx.doi.org/10.1039/d3nr90045b
10.1002/cssc.202202330,http://dx.doi.org/10.1002/cssc.202202330
10.1002/anie.202219191,http://dx.doi.org/10.1002/anie.202219191
10.1021/accountsmr.2c00221,http://dx.doi.org/10.1021/accountsmr.2c00221
10.1093/nsr/nwad055,http://dx.doi.org/10.1093/nsr/nwad055
10.1039/d3nr00136a,http://dx.doi.org/10.1039/d3nr00136a
10.1002/anie.202218603,http://dx.doi.org/10.1002/anie.202218603
10.1016/j.jcis.2023.02.112,http://dx.doi.org/10.1016/j.jcis.2023.02.112
10.1016/j.cej.2023.142030,http://dx.doi.org/10.1016/j.cej.2023.142030
10.1002/adma.202208630,http://dx.doi.org/10.1002/adma.202208630
10.1016/j.jcis.2023.02.148,http://dx.doi.org/10.1016/j.jcis.2023.02.148
10.1002/adfm.202208230,http://dx.doi.org/10.1002/adfm.202208230
10.1016/j.apsusc.2023.156906,http://dx.doi.org/10.1016/j.apsusc.2023.156906
10.1002/eem2.12499,http://dx.doi.org/10.1002/eem2.12499
10.1021/acsami.2c23314,http://dx.doi.org/10.1021/acsami.2c23314
10.1039/d3ta01103h,http://dx.doi.org/10.1039/d3ta01103h
10.1002/eem2.12507,http://dx.doi.org/10.1002/eem2.12507
10.1016/j.electacta.2023.142085,http://dx.doi.org/10.1016/j.electacta.2023.142085
10.1016/j.est.2023.106997,http://dx.doi.org/10.1016/j.est.2023.106997
10.1016/j.cclet.2022.06.020,http://dx.doi.org/10.1016/j.cclet.2022.06.020
10.1021/acsenergylett.2c02837,http://dx.doi.org/10.1021/acsenergylett.2c02837
10.1039/d2ta09979a,http://dx.doi.org/10.1039/d2ta09979a
10.1039/d2cc06915f,http://dx.doi.org/10.1039/d2cc06915f
10.1016/j.ensm.2023.03.001,http://dx.doi.org/10.1016/j.ensm.2023.03.001
10.1016/j.cclet.2022.06.024,http://dx.doi.org/10.1016/j.cclet.2022.06.024
10.1002/smm2.1194,http://dx.doi.org/10.1002/smm2.1194
10.1021/acs.jpcc.2c09071,http://dx.doi.org/10.1021/acs.jpcc.2c09071
10.1007/s10853-023-08325-6,http://dx.doi.org/10.1007/s10853-023-08325-6
10.1002/eem2.12493,http://dx.doi.org/10.1002/eem2.12493
10.1002/aenm.202203810,http://dx.doi.org/10.1002/aenm.202203810
10.1021/acsaem.2c03621,http://dx.doi.org/10.1021/acsaem.2c03621
10.1016/j.cej.2023.142270,http://dx.doi.org/10.1016/j.cej.2023.142270
10.1039/d3cc00427a,http://dx.doi.org/10.1039/d3cc00427a
10.1016/j.electacta.2023.142126,http://dx.doi.org/10.1016/j.electacta.2023.142126
10.1039/d2ma01077a,http://dx.doi.org/10.1039/d2ma01077a
10.1016/j.jelechem.2023.117306,http://dx.doi.org/10.1016/j.jelechem.2023.117306
10.1021/acsami.3c00067,http://dx.doi.org/10.1021/acsami.3c00067
10.1002/smll.202207754,http://dx.doi.org/10.1002/smll.202207754
10.1002/anie.202300608,http://dx.doi.org/10.1002/anie.202300608
10.1002/smll.202207675,http://dx.doi.org/10.1002/smll.202207675
10.1007/s11426-023-1558-2,http://dx.doi.org/10.1007/s11426-023-1558-2
10.1021/acsnano.2c12125,http://dx.doi.org/10.1021/acsnano.2c12125
10.1016/j.jiec.2023.01.037,http://dx.doi.org/10.1016/j.jiec.2023.01.037
10.1016/j.cej.2023.142308,http://dx.doi.org/10.1016/j.cej.2023.142308
10.1016/j.electacta.2023.142195,http://dx.doi.org/10.1016/j.electacta.2023.142195
10.1016/j.ensm.2023.03.002,http://dx.doi.org/10.1016/j.ensm.2023.03.002
10.1016/j.cclet.2022.107860,http://dx.doi.org/10.1016/j.cclet.2022.107860
10.1002/cnma.202300037,http://dx.doi.org/10.1002/cnma.202300037
10.1039/d2nr06786b,http://dx.doi.org/10.1039/d2nr06786b
10.1039/d3ee00205e,http://dx.doi.org/10.1039/d3ee00205e
10.1016/j.cej.2023.142276,http://dx.doi.org/10.1016/j.cej.2023.142276
10.1021/acsaem.3c00063,http://dx.doi.org/10.1021/acsaem.3c00063
10.1016/j.cej.2023.142321,http://dx.doi.org/10.1016/j.cej.2023.142321
10.1021/acsami.3c0027414415,http://dx.doi.org/10.1021/acsami.3c0027414415
10.1002/eem2.12541,http://dx.doi.org/10.1002/eem2.12541
10.1002/eem2.12502,http://dx.doi.org/10.1002/eem2.12502
10.1002/eem2.12433,http://dx.doi.org/10.1002/eem2.12433
10.1016/j.jallcom.2023.169510,http://dx.doi.org/10.1016/j.jallcom.2023.169510
10.1016/j.ces.2023.118615,http://dx.doi.org/10.1016/j.ces.2023.118615
10.1039/d3ta00254c,http://dx.doi.org/10.1039/d3ta00254c
10.1016/j.jelechem.2023.117316,http://dx.doi.org/10.1016/j.jelechem.2023.117316
10.1016/j.jallcom.2022.168424,http://dx.doi.org/10.1016/j.jallcom.2022.168424
10.1016/j.apsusc.2022.156039,http://dx.doi.org/10.1016/j.apsusc.2022.156039
10.1002/anie.202300705,http://dx.doi.org/10.1002/anie.202300705
10.1002/smm2.1197,http://dx.doi.org/10.1002/smm2.1197
10.1007/s00289-023-04730-8,http://dx.doi.org/10.1007/s00289-023-04730-8
10.1002/smll.202301128,http://dx.doi.org/10.1002/smll.202301128
10.1016/j.cej.2023.142184,http://dx.doi.org/10.1016/j.cej.2023.142184
10.1021/acsmaterialslett.3c00014,http://dx.doi.org/10.1021/acsmaterialslett.3c00014
10.1002/adfm.202214353,http://dx.doi.org/10.1002/adfm.202214353
10.1002/wene.472,http://dx.doi.org/10.1002/wene.472
10.1016/j.jallcom.2023.169584,http://dx.doi.org/10.1016/j.jallcom.2023.169584
10.1016/j.cej.2023.142425,http://dx.doi.org/10.1016/j.cej.2023.142425
10.1016/j.ijhydene.2022.06.222,http://dx.doi.org/10.1016/j.ijhydene.2022.06.222
10.1016/j.scib.2023.02.024,http://dx.doi.org/10.1016/j.scib.2023.02.024
10.1016/j.ensm.2023.03.014,http://dx.doi.org/10.1016/j.ensm.2023.03.014
10.1016/j.ensm.2023.03.010,http://dx.doi.org/10.1016/j.ensm.2023.03.010
10.1002/adfm.202301129,http://dx.doi.org/10.1002/adfm.202301129
10.1002/anie.202301570,http://dx.doi.org/10.1002/anie.202301570
10.1021/acsami.3c00747,http://dx.doi.org/10.1021/acsami.3c00747
10.1007/s11581-023-04955-7,http://dx.doi.org/10.1007/s11581-023-04955-7
10.1016/j.diamond.2023.109841,http://dx.doi.org/10.1016/j.diamond.2023.109841
10.1016/j.jelechem.2023.117315,http://dx.doi.org/10.1016/j.jelechem.2023.117315
10.1016/j.jallcom.2023.169678,http://dx.doi.org/10.1016/j.jallcom.2023.169678
10.1016/j.jcis.2023.03.080,http://dx.doi.org/10.1016/j.jcis.2023.03.080
10.1016/j.rechem.2023.100896,http://dx.doi.org/10.1016/j.rechem.2023.100896
10.1016/j.jcis.2023.03.073,http://dx.doi.org/10.1016/j.jcis.2023.03.073
10.1016/j.corsci.2023.111103,http://dx.doi.org/10.1016/j.corsci.2023.111103
10.1039/d2ee03777g,http://dx.doi.org/10.1039/d2ee03777g
10.1021/acsami.3c0074715574,http://dx.doi.org/10.1021/acsami.3c0074715574
10.1002/adma.202210550,http://dx.doi.org/10.1002/adma.202210550
10.1002/adfm.202300155,http://dx.doi.org/10.1002/adfm.202300155
10.1002/smll.202207998,http://dx.doi.org/10.1002/smll.202207998
10.1007/s10800-023-01858-3,http://dx.doi.org/10.1007/s10800-023-01858-3
10.1016/j.ensm.2023.03.005,http://dx.doi.org/10.1016/j.ensm.2023.03.005
10.1016/j.cej.2023.142309,http://dx.doi.org/10.1016/j.cej.2023.142309
10.1016/j.jechem.2023.02.039,http://dx.doi.org/10.1016/j.jechem.2023.02.039
10.1016/j.cej.2023.142411,http://dx.doi.org/10.1016/j.cej.2023.142411
10.1021/acssuschemeng.2c06910,http://dx.doi.org/10.1021/acssuschemeng.2c06910
